State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
32,14,District - Thiruvananthapuram  14,Rural,30-39, KERALA, Thiruvananthapuram,Male,In seeing,1683
32,14,District - Thiruvananthapuram  14,Rural,40-49, KERALA, Thiruvananthapuram,Male,In seeing,2080
32,14,District - Thiruvananthapuram  14,Rural,50-59, KERALA, Thiruvananthapuram,Male,In seeing,1572
32,14,District - Thiruvananthapuram  14,Rural,60-69, KERALA, Thiruvananthapuram,Male,In seeing,1457
32,14,District - Thiruvananthapuram  14,Rural,70-79, KERALA, Thiruvananthapuram,Male,In seeing,1129
32,14,District - Thiruvananthapuram  14,Rural,80-89, KERALA, Thiruvananthapuram,Male,In seeing,435
32,14,District - Thiruvananthapuram  14,Rural,90+, KERALA, Thiruvananthapuram,Male,In seeing,72
32,14,District - Thiruvananthapuram  14,Rural,Age not stated, KERALA, Thiruvananthapuram,Male,In seeing,12
32,14,District - Thiruvananthapuram  14,Urban,0-4, KERALA, Thiruvananthapuram,Male,In seeing,223
32,14,District - Thiruvananthapuram  14,Urban,5-9, KERALA, Thiruvananthapuram,Male,In seeing,229
32,14,District - Thiruvananthapuram  14,Urban,10-19, KERALA, Thiruvananthapuram,Male,In seeing,677
32,14,District - Thiruvananthapuram  14,Urban,20-29, KERALA, Thiruvananthapuram,Male,In seeing,681
32,14,District - Thiruvananthapuram  14,Urban,30-39, KERALA, Thiruvananthapuram,Male,In seeing,983
32,14,District - Thiruvananthapuram  14,Urban,40-49, KERALA, Thiruvananthapuram,Male,In seeing,1136
32,14,District - Thiruvananthapuram  14,Urban,50-59, KERALA, Thiruvananthapuram,Male,In seeing,972
32,14,District - Thiruvananthapuram  14,Urban,60-69, KERALA, Thiruvananthapuram,Male,In seeing,721
32,14,District - Thiruvananthapuram  14,Urban,70-79, KERALA, Thiruvananthapuram,Male,In seeing,421
32,14,District - Thiruvananthapuram  14,Urban,80-89, KERALA, Thiruvananthapuram,Male,In seeing,139
32,14,District - Thiruvananthapuram  14,Urban,90+, KERALA, Thiruvananthapuram,Male,In seeing,19
32,14,District - Thiruvananthapuram  14,Urban,Age not stated, KERALA, Thiruvananthapuram,Male,In seeing,16
32,1,District - Kasaragod  01,Rural,0-4, KERALA, Kasaragod,Female,In seeing,149
32,1,District - Kasaragod  01,Rural,5-9, KERALA, Kasaragod,Female,In seeing,151
32,1,District - Kasaragod  01,Rural,10-19, KERALA, Kasaragod,Female,In seeing,399
32,1,District - Kasaragod  01,Rural,20-29, KERALA, Kasaragod,Female,In seeing,342
32,1,District - Kasaragod  01,Rural,30-39, KERALA, Kasaragod,Female,In seeing,396
32,1,District - Kasaragod  01,Rural,40-49, KERALA, Kasaragod,Female,In seeing,516
32,1,District - Kasaragod  01,Rural,50-59, KERALA, Kasaragod,Female,In seeing,604
32,1,District - Kasaragod  01,Rural,60-69, KERALA, Kasaragod,Female,In seeing,995
32,1,District - Kasaragod  01,Rural,70-79, KERALA, Kasaragod,Female,In seeing,714
32,1,District - Kasaragod  01,Rural,80-89, KERALA, Kasaragod,Female,In seeing,266
32,1,District - Kasaragod  01,Rural,90+, KERALA, Kasaragod,Female,In seeing,50
32,1,District - Kasaragod  01,Rural,Age not stated, KERALA, Kasaragod,Female,In seeing,2
32,1,District - Kasaragod  01,Urban,0-4, KERALA, Kasaragod,Female,In seeing,15
32,1,District - Kasaragod  01,Urban,5-9, KERALA, Kasaragod,Female,In seeing,42
32,1,District - Kasaragod  01,Urban,10-19, KERALA, Kasaragod,Female,In seeing,76
32,1,District - Kasaragod  01,Urban,20-29, KERALA, Kasaragod,Female,In seeing,82
32,1,District - Kasaragod  01,Urban,30-39, KERALA, Kasaragod,Female,In seeing,82
32,1,District - Kasaragod  01,Urban,40-49, KERALA, Kasaragod,Female,In seeing,117
32,1,District - Kasaragod  01,Urban,50-59, KERALA, Kasaragod,Female,In seeing,161
32,1,District - Kasaragod  01,Urban,60-69, KERALA, Kasaragod,Female,In seeing,224
32,1,District - Kasaragod  01,Urban,70-79, KERALA, Kasaragod,Female,In seeing,144
32,1,District - Kasaragod  01,Urban,80-89, KERALA, Kasaragod,Female,In seeing,81
32,1,District - Kasaragod  01,Urban,90+, KERALA, Kasaragod,Female,In seeing,9
32,1,District - Kasaragod  01,Urban,Age not stated, KERALA, Kasaragod,Female,In seeing,0
32,2,District - Kannur  02,Rural,0-4, KERALA, Kannur,Female,In seeing,110
32,2,District - Kannur  02,Rural,5-9, KERALA, Kannur,Female,In seeing,123
32,2,District - Kannur  02,Rural,10-19, KERALA, Kannur,Female,In seeing,352
32,2,District - Kannur  02,Rural,20-29, KERALA, Kannur,Female,In seeing,375
32,2,District - Kannur  02,Rural,30-39, KERALA, Kannur,Female,In seeing,501
32,2,District - Kannur  02,Rural,40-49, KERALA, Kannur,Female,In seeing,680
32,2,District - Kannur  02,Rural,50-59, KERALA, Kannur,Female,In seeing,743
32,2,District - Kannur  02,Rural,60-69, KERALA, Kannur,Female,In seeing,1308
32,2,District - Kannur  02,Rural,70-79, KERALA, Kannur,Female,In seeing,1116
32,2,District - Kannur  02,Rural,80-89, KERALA, Kannur,Female,In seeing,483
32,2,District - Kannur  02,Rural,90+, KERALA, Kannur,Female,In seeing,90
32,2,District - Kannur  02,Rural,Age not stated, KERALA, Kannur,Female,In seeing,1
32,2,District - Kannur  02,Urban,0-4, KERALA, Kannur,Female,In seeing,122
32,2,District - Kannur  02,Urban,5-9, KERALA, Kannur,Female,In seeing,93
32,2,District - Kannur  02,Urban,10-19, KERALA, Kannur,Female,In seeing,359
32,2,District - Kannur  02,Urban,20-29, KERALA, Kannur,Female,In seeing,383
32,2,District - Kannur  02,Urban,30-39, KERALA, Kannur,Female,In seeing,414
32,2,District - Kannur  02,Urban,40-49, KERALA, Kannur,Female,In seeing,626
32,2,District - Kannur  02,Urban,50-59, KERALA, Kannur,Female,In seeing,811
32,2,District - Kannur  02,Urban,60-69, KERALA, Kannur,Female,In seeing,1455
32,2,District - Kannur  02,Urban,70-79, KERALA, Kannur,Female,In seeing,1251
32,2,District - Kannur  02,Urban,80-89, KERALA, Kannur,Female,In seeing,522
32,2,District - Kannur  02,Urban,90+, KERALA, Kannur,Female,In seeing,77
32,2,District - Kannur  02,Urban,Age not stated, KERALA, Kannur,Female,In seeing,7
32,3,District - Wayanad  03,Rural,0-4, KERALA, Wayanad,Female,In seeing,114
32,3,District - Wayanad  03,Rural,5-9, KERALA, Wayanad,Female,In seeing,118
32,3,District - Wayanad  03,Rural,10-19, KERALA, Wayanad,Female,In seeing,322
32,3,District - Wayanad  03,Rural,20-29, KERALA, Wayanad,Female,In seeing,320
32,3,District - Wayanad  03,Rural,30-39, KERALA, Wayanad,Female,In seeing,349
32,3,District - Wayanad  03,Rural,40-49, KERALA, Wayanad,Female,In seeing,417
32,3,District - Wayanad  03,Rural,50-59, KERALA, Wayanad,Female,In seeing,372
32,3,District - Wayanad  03,Rural,60-69, KERALA, Wayanad,Female,In seeing,511
32,3,District - Wayanad  03,Rural,70-79, KERALA, Wayanad,Female,In seeing,357
32,3,District - Wayanad  03,Rural,80-89, KERALA, Wayanad,Female,In seeing,162
32,3,District - Wayanad  03,Rural,90+, KERALA, Wayanad,Female,In seeing,42
32,3,District - Wayanad  03,Rural,Age not stated, KERALA, Wayanad,Female,In seeing,0
32,3,District - Wayanad  03,Urban,0-4, KERALA, Wayanad,Female,In seeing,7
32,3,District - Wayanad  03,Urban,5-9, KERALA, Wayanad,Female,In seeing,4
32,3,District - Wayanad  03,Urban,10-19, KERALA, Wayanad,Female,In seeing,18
32,3,District - Wayanad  03,Urban,20-29, KERALA, Wayanad,Female,In seeing,13
32,3,District - Wayanad  03,Urban,30-39, KERALA, Wayanad,Female,In seeing,16
32,3,District - Wayanad  03,Urban,40-49, KERALA, Wayanad,Female,In seeing,20
32,3,District - Wayanad  03,Urban,50-59, KERALA, Wayanad,Female,In seeing,25
32,3,District - Wayanad  03,Urban,60-69, KERALA, Wayanad,Female,In seeing,23
32,3,District - Wayanad  03,Urban,70-79, KERALA, Wayanad,Female,In seeing,10
32,3,District - Wayanad  03,Urban,80-89, KERALA, Wayanad,Female,In seeing,4
32,3,District - Wayanad  03,Urban,90+, KERALA, Wayanad,Female,In seeing,0
32,3,District - Wayanad  03,Urban,Age not stated, KERALA, Wayanad,Female,In seeing,0
32,4,District - Kozhikode  04,Rural,0-4, KERALA, Kozhikode,Female,In seeing,200
32,4,District - Kozhikode  04,Rural,5-9, KERALA, Kozhikode,Female,In seeing,190
32,4,District - Kozhikode  04,Rural,10-19, KERALA, Kozhikode,Female,In seeing,587
32,4,District - Kozhikode  04,Rural,20-29, KERALA, Kozhikode,Female,In seeing,602
32,4,District - Kozhikode  04,Rural,30-39, KERALA, Kozhikode,Female,In seeing,855
32,4,District - Kozhikode  04,Rural,40-49, KERALA, Kozhikode,Female,In seeing,1401
32,4,District - Kozhikode  04,Rural,50-59, KERALA, Kozhikode,Female,In seeing,1509
32,4,District - Kozhikode  04,Rural,60-69, KERALA, Kozhikode,Female,In seeing,2472
32,4,District - Kozhikode  04,Rural,70-79, KERALA, Kozhikode,Female,In seeing,1917
32,4,District - Kozhikode  04,Rural,80-89, KERALA, Kozhikode,Female,In seeing,811
32,4,District - Kozhikode  04,Rural,90+, KERALA, Kozhikode,Female,In seeing,148
32,4,District - Kozhikode  04,Rural,Age not stated, KERALA, Kozhikode,Female,In seeing,0
32,4,District - Kozhikode  04,Urban,0-4, KERALA, Kozhikode,Female,In seeing,107
32,4,District - Kozhikode  04,Urban,5-9, KERALA, Kozhikode,Female,In seeing,133
32,4,District - Kozhikode  04,Urban,10-19, KERALA, Kozhikode,Female,In seeing,360
32,4,District - Kozhikode  04,Urban,20-29, KERALA, Kozhikode,Female,In seeing,325
32,4,District - Kozhikode  04,Urban,30-39, KERALA, Kozhikode,Female,In seeing,407
32,4,District - Kozhikode  04,Urban,40-49, KERALA, Kozhikode,Female,In seeing,727
32,4,District - Kozhikode  04,Urban,50-59, KERALA, Kozhikode,Female,In seeing,932
32,4,District - Kozhikode  04,Urban,60-69, KERALA, Kozhikode,Female,In seeing,1359
32,4,District - Kozhikode  04,Urban,70-79, KERALA, Kozhikode,Female,In seeing,1186
32,4,District - Kozhikode  04,Urban,80-89, KERALA, Kozhikode,Female,In seeing,432
32,4,District - Kozhikode  04,Urban,90+, KERALA, Kozhikode,Female,In seeing,74
32,4,District - Kozhikode  04,Urban,Age not stated, KERALA, Kozhikode,Female,In seeing,2
32,5,District - Malappuram  05,Rural,0-4, KERALA, Malappuram,Female,In seeing,562
32,5,District - Malappuram  05,Rural,5-9, KERALA, Malappuram,Female,In seeing,522
32,5,District - Malappuram  05,Rural,10-19, KERALA, Malappuram,Female,In seeing,1409
32,5,District - Malappuram  05,Rural,20-29, KERALA, Malappuram,Female,In seeing,1157
32,5,District - Malappuram  05,Rural,30-39, KERALA, Malappuram,Female,In seeing,1392
32,5,District - Malappuram  05,Rural,40-49, KERALA, Malappuram,Female,In seeing,1985
32,5,District - Malappuram  05,Rural,50-59, KERALA, Malappuram,Female,In seeing,2229
32,5,District - Malappuram  05,Rural,60-69, KERALA, Malappuram,Female,In seeing,3455
32,5,District - Malappuram  05,Rural,70-79, KERALA, Malappuram,Female,In seeing,2383
32,5,District - Malappuram  05,Rural,80-89, KERALA, Malappuram,Female,In seeing,999
32,5,District - Malappuram  05,Rural,90+, KERALA, Malappuram,Female,In seeing,211
32,5,District - Malappuram  05,Rural,Age not stated, KERALA, Malappuram,Female,In seeing,13
32,5,District - Malappuram  05,Urban,0-4, KERALA, Malappuram,Female,In seeing,78
32,5,District - Malappuram  05,Urban,5-9, KERALA, Malappuram,Female,In seeing,52
32,5,District - Malappuram  05,Urban,10-19, KERALA, Malappuram,Female,In seeing,139
32,5,District - Malappuram  05,Urban,20-29, KERALA, Malappuram,Female,In seeing,128
32,5,District - Malappuram  05,Urban,30-39, KERALA, Malappuram,Female,In seeing,132
32,5,District - Malappuram  05,Urban,40-49, KERALA, Malappuram,Female,In seeing,236
32,5,District - Malappuram  05,Urban,50-59, KERALA, Malappuram,Female,In seeing,303
32,5,District - Malappuram  05,Urban,60-69, KERALA, Malappuram,Female,In seeing,503
32,5,District - Malappuram  05,Urban,70-79, KERALA, Malappuram,Female,In seeing,308
32,5,District - Malappuram  05,Urban,80-89, KERALA, Malappuram,Female,In seeing,114
32,5,District - Malappuram  05,Urban,90+, KERALA, Malappuram,Female,In seeing,20
32,5,District - Malappuram  05,Urban,Age not stated, KERALA, Malappuram,Female,In seeing,2
32,6,District - Palakkad  06,Rural,0-4, KERALA, Palakkad,Female,In seeing,262
32,6,District - Palakkad  06,Rural,5-9, KERALA, Palakkad,Female,In seeing,261
32,6,District - Palakkad  06,Rural,10-19, KERALA, Palakkad,Female,In seeing,709
32,6,District - Palakkad  06,Rural,20-29, KERALA, Palakkad,Female,In seeing,1038
32,6,District - Palakkad  06,Rural,30-39, KERALA, Palakkad,Female,In seeing,1132
32,6,District - Palakkad  06,Rural,40-49, KERALA, Palakkad,Female,In seeing,1452
32,6,District - Palakkad  06,Rural,50-59, KERALA, Palakkad,Female,In seeing,1555
32,6,District - Palakkad  06,Rural,60-69, KERALA, Palakkad,Female,In seeing,2655
32,6,District - Palakkad  06,Rural,70-79, KERALA, Palakkad,Female,In seeing,2068
32,6,District - Palakkad  06,Rural,80-89, KERALA, Palakkad,Female,In seeing,822
32,6,District - Palakkad  06,Rural,90+, KERALA, Palakkad,Female,In seeing,149
32,6,District - Palakkad  06,Rural,Age not stated, KERALA, Palakkad,Female,In seeing,9
32,6,District - Palakkad  06,Urban,0-4, KERALA, Palakkad,Female,In seeing,46
32,6,District - Palakkad  06,Urban,5-9, KERALA, Palakkad,Female,In seeing,47
32,6,District - Palakkad  06,Urban,10-19, KERALA, Palakkad,Female,In seeing,102
32,6,District - Palakkad  06,Urban,20-29, KERALA, Palakkad,Female,In seeing,137
32,6,District - Palakkad  06,Urban,30-39, KERALA, Palakkad,Female,In seeing,153
32,6,District - Palakkad  06,Urban,40-49, KERALA, Palakkad,Female,In seeing,234
32,6,District - Palakkad  06,Urban,50-59, KERALA, Palakkad,Female,In seeing,248
32,6,District - Palakkad  06,Urban,60-69, KERALA, Palakkad,Female,In seeing,295
32,6,District - Palakkad  06,Urban,70-79, KERALA, Palakkad,Female,In seeing,216
32,6,District - Palakkad  06,Urban,80-89, KERALA, Palakkad,Female,In seeing,103
32,6,District - Palakkad  06,Urban,90+, KERALA, Palakkad,Female,In seeing,25
32,6,District - Palakkad  06,Urban,Age not stated, KERALA, Palakkad,Female,In seeing,0
32,7,District - Thrissur  07,Rural,0-4, KERALA, Thrissur,Female,In seeing,265
32,7,District - Thrissur  07,Rural,5-9, KERALA, Thrissur,Female,In seeing,277
32,7,District - Thrissur  07,Rural,10-19, KERALA, Thrissur,Female,In seeing,661
32,7,District - Thrissur  07,Rural,20-29, KERALA, Thrissur,Female,In seeing,821
32,7,District - Thrissur  07,Rural,30-39, KERALA, Thrissur,Female,In seeing,1349
32,7,District - Thrissur  07,Rural,40-49, KERALA, Thrissur,Female,In seeing,1420
32,7,District - Thrissur  07,Rural,50-59, KERALA, Thrissur,Female,In seeing,1362
32,7,District - Thrissur  07,Rural,60-69, KERALA, Thrissur,Female,In seeing,1857
32,7,District - Thrissur  07,Rural,70-79, KERALA, Thrissur,Female,In seeing,1538
32,7,District - Thrissur  07,Rural,80-89, KERALA, Thrissur,Female,In seeing,625
32,7,District - Thrissur  07,Rural,90+, KERALA, Thrissur,Female,In seeing,138
32,7,District - Thrissur  07,Rural,Age not stated, KERALA, Thrissur,Female,In seeing,8
32,7,District - Thrissur  07,Urban,0-4, KERALA, Thrissur,Female,In seeing,101
32,7,District - Thrissur  07,Urban,5-9, KERALA, Thrissur,Female,In seeing,105
32,7,District - Thrissur  07,Urban,10-19, KERALA, Thrissur,Female,In seeing,235
32,7,District - Thrissur  07,Urban,20-29, KERALA, Thrissur,Female,In seeing,336
32,7,District - Thrissur  07,Urban,30-39, KERALA, Thrissur,Female,In seeing,517
32,7,District - Thrissur  07,Urban,40-49, KERALA, Thrissur,Female,In seeing,525
32,7,District - Thrissur  07,Urban,50-59, KERALA, Thrissur,Female,In seeing,456
32,7,District - Thrissur  07,Urban,60-69, KERALA, Thrissur,Female,In seeing,642
32,7,District - Thrissur  07,Urban,70-79, KERALA, Thrissur,Female,In seeing,508
32,7,District - Thrissur  07,Urban,80-89, KERALA, Thrissur,Female,In seeing,234
32,7,District - Thrissur  07,Urban,90+, KERALA, Thrissur,Female,In seeing,29
32,7,District - Thrissur  07,Urban,Age not stated, KERALA, Thrissur,Female,In seeing,4
32,8,District - Ernakulam  08,Rural,0-4, KERALA, Ernakulam,Female,In seeing,204
32,8,District - Ernakulam  08,Rural,5-9, KERALA, Ernakulam,Female,In seeing,189
32,8,District - Ernakulam  08,Rural,10-19, KERALA, Ernakulam,Female,In seeing,510
32,8,District - Ernakulam  08,Rural,20-29, KERALA, Ernakulam,Female,In seeing,608
32,8,District - Ernakulam  08,Rural,30-39, KERALA, Ernakulam,Female,In seeing,759
32,8,District - Ernakulam  08,Rural,40-49, KERALA, Ernakulam,Female,In seeing,947
32,8,District - Ernakulam  08,Rural,50-59, KERALA, Ernakulam,Female,In seeing,873
32,8,District - Ernakulam  08,Rural,60-69, KERALA, Ernakulam,Female,In seeing,1370
32,8,District - Ernakulam  08,Rural,70-79, KERALA, Ernakulam,Female,In seeing,1197
32,8,District - Ernakulam  08,Rural,80-89, KERALA, Ernakulam,Female,In seeing,621
32,8,District - Ernakulam  08,Rural,90+, KERALA, Ernakulam,Female,In seeing,136
32,8,District - Ernakulam  08,Rural,Age not stated, KERALA, Ernakulam,Female,In seeing,2
32,8,District - Ernakulam  08,Urban,0-4, KERALA, Ernakulam,Female,In seeing,165
32,8,District - Ernakulam  08,Urban,5-9, KERALA, Ernakulam,Female,In seeing,189
32,8,District - Ernakulam  08,Urban,10-19, KERALA, Ernakulam,Female,In seeing,455
32,8,District - Ernakulam  08,Urban,20-29, KERALA, Ernakulam,Female,In seeing,509
32,8,District - Ernakulam  08,Urban,30-39, KERALA, Ernakulam,Female,In seeing,631
32,8,District - Ernakulam  08,Urban,40-49, KERALA, Ernakulam,Female,In seeing,725
32,8,District - Ernakulam  08,Urban,50-59, KERALA, Ernakulam,Female,In seeing,705
32,8,District - Ernakulam  08,Urban,60-69, KERALA, Ernakulam,Female,In seeing,960
32,8,District - Ernakulam  08,Urban,70-79, KERALA, Ernakulam,Female,In seeing,772
32,8,District - Ernakulam  08,Urban,80-89, KERALA, Ernakulam,Female,In seeing,400
32,8,District - Ernakulam  08,Urban,90+, KERALA, Ernakulam,Female,In seeing,79
32,8,District - Ernakulam  08,Urban,Age not stated, KERALA, Ernakulam,Female,In seeing,4
32,9,District - Idukki  09,Rural,0-4, KERALA, Idukki,Female,In seeing,184
32,9,District - Idukki  09,Rural,5-9, KERALA, Idukki,Female,In seeing,226
32,9,District - Idukki  09,Rural,10-19, KERALA, Idukki,Female,In seeing,629
32,9,District - Idukki  09,Rural,20-29, KERALA, Idukki,Female,In seeing,803
32,9,District - Idukki  09,Rural,30-39, KERALA, Idukki,Female,In seeing,970
32,9,District - Idukki  09,Rural,40-49, KERALA, Idukki,Female,In seeing,1107
32,9,District - Idukki  09,Rural,50-59, KERALA, Idukki,Female,In seeing,964
32,9,District - Idukki  09,Rural,60-69, KERALA, Idukki,Female,In seeing,1068
32,9,District - Idukki  09,Rural,70-79, KERALA, Idukki,Female,In seeing,789
32,9,District - Idukki  09,Rural,80-89, KERALA, Idukki,Female,In seeing,321
32,9,District - Idukki  09,Rural,90+, KERALA, Idukki,Female,In seeing,84
32,9,District - Idukki  09,Rural,Age not stated, KERALA, Idukki,Female,In seeing,7
32,9,District - Idukki  09,Urban,0-4, KERALA, Idukki,Female,In seeing,7
32,9,District - Idukki  09,Urban,5-9, KERALA, Idukki,Female,In seeing,5
32,9,District - Idukki  09,Urban,10-19, KERALA, Idukki,Female,In seeing,19
32,9,District - Idukki  09,Urban,20-29, KERALA, Idukki,Female,In seeing,22
32,9,District - Idukki  09,Urban,30-39, KERALA, Idukki,Female,In seeing,32
32,9,District - Idukki  09,Urban,40-49, KERALA, Idukki,Female,In seeing,31
32,9,District - Idukki  09,Urban,50-59, KERALA, Idukki,Female,In seeing,28
32,9,District - Idukki  09,Urban,60-69, KERALA, Idukki,Female,In seeing,59
32,9,District - Idukki  09,Urban,70-79, KERALA, Idukki,Female,In seeing,36
32,9,District - Idukki  09,Urban,80-89, KERALA, Idukki,Female,In seeing,22
32,9,District - Idukki  09,Urban,90+, KERALA, Idukki,Female,In seeing,4
32,9,District - Idukki  09,Urban,Age not stated, KERALA, Idukki,Female,In seeing,0
32,10,District - Kottayam  10,Rural,0-4, KERALA, Kottayam,Female,In seeing,170
32,10,District - Kottayam  10,Rural,5-9, KERALA, Kottayam,Female,In seeing,210
32,10,District - Kottayam  10,Rural,10-19, KERALA, Kottayam,Female,In seeing,565
32,10,District - Kottayam  10,Rural,20-29, KERALA, Kottayam,Female,In seeing,533
32,10,District - Kottayam  10,Rural,30-39, KERALA, Kottayam,Female,In seeing,714
32,10,District - Kottayam  10,Rural,40-49, KERALA, Kottayam,Female,In seeing,939
32,10,District - Kottayam  10,Rural,50-59, KERALA, Kottayam,Female,In seeing,882
32,10,District - Kottayam  10,Rural,60-69, KERALA, Kottayam,Female,In seeing,1332
